Wavelength;Normalized Flux;
6051.737325;0.974324524;
6051.74951;0.968288171;
6051.761693;0.96064291;
6051.773876;0.952863;
6051.786059;0.945168914;
6051.79824;0.939278632;
6051.810422;0.936273878;
6051.822602;0.936446198;
6051.834782;0.939232444;
6051.846961;0.944661855;
6051.859139;0.951546315;
6051.871317;0.959334665;
6051.883494;0.966846852;
6051.89567;0.97424903;
6051.907846;0.979985555;
6051.920021;0.985070503;
6051.932195;0.989771455;
6051.944369;0.993432408;
6051.956542;0.995900208;
6051.968714;0.998430534;
6051.980886;0.99966957;
6051.993057;1.000144397;
6052.005227;1.000703198;
6052.017397;1.00069992;
6052.029566;1.000771613;
6052.041734;1.001165335;
6052.053902;1.000510037;
6052.066069;1.000627513;
6052.078235;1.001062515;
6052.090401;1.000079731;
6052.102566;1.000193712;
6052.11473;1.00009878;
6052.126894;0.999875661;
6052.139057;0.999805306;
6052.151219;0.998579038;
6052.163381;0.99794724;
6052.175542;0.99692421;
6052.187702;0.995944624;
6052.199862;0.994533926;
6052.212021;0.992738559;
6052.224179;0.992482506;
6052.236337;0.991414503;
6052.248494;0.991417646;
6052.26065;0.991834367;
6052.272806;0.991877352;
6052.284961;0.991990647;
6052.297115;0.993217997;
6052.309269;0.993096977;
6052.321422;0.99346378;
6052.333574;0.994753754;
6052.345726;0.994864316;
6052.357877;0.995275626;
6052.370027;0.995875771;
6052.382177;0.99618539;
6052.394326;0.996021401;
6052.406474;0.99618421;
6052.418621;0.995443003;
6052.430768;0.994278774;
6052.442915;0.992584209;
6052.45506;0.990724723;
6052.467205;0.987656146;
6052.47935;0.984497513;
6052.491493;0.98101194;
6052.503636;0.976640176;
6052.515779;0.973159657;
6052.52792;0.969508147;
6052.540061;0.965888791;
6052.552202;0.96370879;
6052.564341;0.96161581;
6052.57648;0.960637672;
6052.588618;0.960919026;
6052.600756;0.961695075;
6052.612893;0.963013783;
6052.625029;0.964319118;
6052.637165;0.965072982;
6052.6493;0.965986655;
6052.661434;0.967817034;
6052.673568;0.969471717;
6052.685701;0.971366136;
6052.697833;0.973817194;
6052.709965;0.976735162;
6052.722096;0.979513687;
6052.734226;0.981970809;
6052.746356;0.984594829;
6052.758485;0.986834239;
6052.770613;0.988410456;
6052.782741;0.988926621;
6052.794868;0.989190128;
6052.806994;0.989741605;
6052.81912;0.989419815;
6052.831245;0.987953359;
6052.843369;0.986790418;
6052.855493;0.985079417;
6052.867616;0.982236656;
6052.879738;0.97919174;
6052.89186;0.976315747;
6052.903981;0.974397335;
6052.916101;0.972440512;
6052.928221;0.971402512;
6052.94034;0.97081812;
6052.952458;0.970676628;
6052.964576;0.9724379;
6052.976693;0.974315288;
6052.988809;0.975810513;
6053.000925;0.978325044;
6053.01304;0.979726327;
6053.025154;0.981879501;
6053.037268;0.984175115;
6053.049381;0.98677912;
6053.061493;0.988367607;
6053.073605;0.990302435;
6053.085716;0.992219538;
6053.097826;0.992804352;
6053.109936;0.993585028;
6053.122045;0.992621058;
6053.134153;0.992390651;
6053.146261;0.991260179;
6053.158368;0.989917154;
6053.170474;0.989442045;
6053.18258;0.989551095;
6053.194685;0.990047017;
6053.206789;0.990673164;
6053.218893;0.991561206;
6053.230996;0.992931881;
6053.243098;0.994023284;
6053.2552;0.994292691;
6053.267301;0.994672613;
6053.279401;0.995201944;
6053.291501;0.995151342;
6053.3036;0.995325641;
6053.315699;0.994911977;
6053.327796;0.993428272;
6053.339893;0.99158546;
6053.35199;0.989159667;
6053.364085;0.985439831;
6053.376181;0.981304251;
6053.388275;0.975951947;
6053.400369;0.970220979;
6053.412462;0.96464097;
6053.424554;0.959767546;
6053.436646;0.956605798;
6053.448737;0.954495868;
6053.460827;0.953888097;
6053.472917;0.955219369;
6053.485006;0.956289818;
6053.497095;0.957210299;
6053.509182;0.958235429;
6053.521269;0.957421001;
6053.533356;0.955206106;
6053.545442;0.95041274;
6053.557527;0.943676749;
6053.569611;0.933724237;
6053.581695;0.920886153;
6053.593778;0.903605008;
6053.60586;0.882596338;
6053.617942;0.859391777;
6053.630023;0.834285684;
6053.642104;0.811586922;
6053.654184;0.794700644;
6053.666263;0.786440884;
6053.678341;0.787672108;
6053.690419;0.797253145;
6053.702496;0.81483014;
6053.714572;0.835999829;
6053.726648;0.85928878;
6053.738723;0.882612503;
6053.750798;0.903500029;
6053.762872;0.922127288;
6053.774945;0.93829079;
6053.787017;0.950199067;
6053.799089;0.960043632;
6053.81116;0.968242923;
6053.823231;0.974240932;
6053.835301;0.978498297;
6053.84737;0.980803746;
6053.859438;0.982861598;
6053.871506;0.985005469;
6053.883573;0.986216592;
6053.89564;0.986685607;
6053.907706;0.987364909;
6053.919771;0.986488544;
6053.931835;0.984852827;
6053.943899;0.982151819;
6053.955963;0.976872959;
6053.968025;0.9699876;
6053.980087;0.960059467;
6053.992148;0.947824257;
6054.004209;0.932878284;
6054.016269;0.914868128;
6054.028328;0.897281804;
6054.040386;0.881459605;
6054.052444;0.869372076;
6054.064502;0.864936142;
6054.076558;0.866690802;
6054.088614;0.875022168;
6054.100669;0.888154019;
6054.112724;0.902944315;
6054.124778;0.917566095;
6054.136831;0.931756214;
6054.148884;0.943033296;
6054.160936;0.953352111;
6054.172987;0.962300402;
6054.185037;0.968945525;
6054.197087;0.974597838;
6054.209137;0.979452562;
6054.221185;0.983087106;
6054.233233;0.98660201;
6054.245281;0.989108243;
6054.257327;0.991173087;
6054.269373;0.992944155;
6054.281419;0.994263636;
6054.293463;0.995389716;
6054.305507;0.994925594;
6054.31755;0.9946452;
6054.329593;0.994150493;
6054.341635;0.994024574;
6054.353677;0.993429262;
6054.365717;0.993283262;
6054.377757;0.993362976;
6054.389797;0.992461908;
6054.401835;0.992190786;
6054.413873;0.991414426;
6054.425911;0.991005473;
6054.437947;0.990456627;
6054.449983;0.990256392;
6054.462019;0.989363987;
6054.474054;0.989028962;
6054.486088;0.989275682;
6054.498121;0.989854805;
6054.510154;0.990277556;
6054.522186;0.991151039;
6054.534217;0.991640607;
6054.546248;0.992324031;
6054.558278;0.993142385;
6054.570308;0.992521591;
6054.582336;0.993815104;
6054.594364;0.993927076;
6054.606392;0.993287261;
6054.618419;0.993093012;
6054.630445;0.993131758;
6054.64247;0.993151228;
6054.654495;0.99322802;
6054.666519;0.993371567;
6054.678543;0.993624583;
6054.690566;0.993972887;
6054.702588;0.995256215;
6054.714609;0.996218994;
6054.72663;0.996096773;
6054.73865;0.996188995;
6054.75067;0.995888904;
6054.762689;0.995304955;
6054.774707;0.99448713;
6054.786724;0.992841413;
6054.798741;0.991507058;
6054.810757;0.989630978;
6054.822773;0.987238409;
6054.834788;0.985627658;
6054.846802;0.98407591;
6054.858816;0.982603008;
6054.870829;0.982522782;
6054.882841;0.98317535;
6054.894853;0.984149993;
6054.906863;0.985618727;
6054.918874;0.98714665;
6054.930883;0.988603867;
6054.942892;0.989015017;
6054.954901;0.988663248;
6054.966908;0.988583772;
6054.978915;0.98672437;
6054.990922;0.984515837;
6055.002927;0.981540244;
6055.014932;0.977444192;
6055.026936;0.972515652;
6055.03894;0.968081761;
6055.050943;0.964087509;
6055.062946;0.960299734;
6055.074947;0.958942082;
6055.086948;0.959085255;
6055.098949;0.959614674;
6055.110948;0.961861306;
6055.122947;0.965035823;
6055.134946;0.968426113;
6055.146944;0.971288309;
6055.158941;0.97453777;
6055.170937;0.977721561;
6055.182933;0.979135737;
6055.194928;0.981930751;
6055.206922;0.98483396;
6055.218916;0.986967899;
6055.230909;0.989141912;
6055.242902;0.991058535;
6055.254893;0.992429099;
6055.266885;0.992247372;
6055.278875;0.992823708;
6055.290865;0.992199391;
6055.302854;0.990452481;
6055.314843;0.988447322;
6055.32683;0.984230506;
6055.338818;0.98002232;
6055.350804;0.97661286;
6055.36279;0.972130165;
6055.374775;0.968889718;
6055.38676;0.967320109;
6055.398744;0.967445694;
6055.410727;0.970001559;
6055.422709;0.972779781;
6055.434691;0.976233689;
6055.446672;0.980245565;
6055.458653;0.98433404;
6055.470633;0.987195615;
6055.482612;0.990284909;
6055.494591;0.992905274;
6055.506569;0.994396655;
6055.518546;0.99564022;
6055.530523;0.99696953;
6055.542499;0.998200543;
6055.554474;0.99883688;
6055.566449;0.999063374;
6055.578423;0.999446997;
6055.590396;0.999514612;
6055.602369;0.998908687;
6055.614341;0.999506362;
6055.626312;0.999556657;
6055.638283;0.998479943;
6055.650253;0.998205309;
6055.662222;0.998342338;
6055.674191;0.997489763;
6055.686159;0.996479888;
6055.698127;0.996271859;
6055.710093;0.995694436;
6055.722059;0.994629514;
6055.734025;0.994366455;
6055.74599;0.993734053;
6055.757954;0.992759589;
6055.769917;0.991773058;
6055.78188;0.99005617;
6055.793842;0.98724029;
6055.805804;0.983728046;
6055.817765;0.978333206;
6055.829725;0.971779739;
6055.841684;0.962898241;
6055.853643;0.950161857;
6055.865601;0.934299673;
6055.877559;0.911733087;
6055.889516;0.884823889;
6055.901472;0.849971244;
6055.913428;0.806981739;
6055.925382;0.755854269;
6055.937337;0.699985716;
6055.94929;0.641487995;
6055.961243;0.584797561;
6055.973195;0.536024856;
6055.985147;0.500997181;
6055.997098;0.483759352;
6056.009048;0.486049135;
6056.020998;0.507501892;
6056.032947;0.545513343;
6056.044895;0.595040451;
6056.056843;0.649476651;
6056.06879;0.703923433;
6056.080736;0.756466554;
6056.092682;0.802738076;
6056.104627;0.842737756;
6056.116572;0.876232794;
6056.128515;0.903477525;
6056.140458;0.925787163;
6056.152401;0.943968419;
6056.164343;0.957658905;
6056.176284;0.967716707;
6056.188224;0.975296152;
6056.200164;0.980492629;
6056.212103;0.983405889;
6056.224042;0.984471544;
6056.235979;0.98461211;
6056.247917;0.983472707;
6056.259853;0.981158997;
6056.271789;0.977326348;
6056.283724;0.973620054;
6056.295659;0.970021825;
6056.307593;0.967076199;
6056.319526;0.965172032;
6056.331458;0.964513908;
6056.34339;0.965311123;
6056.355322;0.967080521;
6056.367252;0.969867575;
6056.379182;0.972599832;
6056.391111;0.975045472;
6056.40304;0.977253809;
6056.414968;0.978734017;
6056.426895;0.979863918;
6056.438822;0.979558486;
6056.450748;0.978914374;
6056.462673;0.97800641;
6056.474598;0.97741689;
6056.486522;0.976378405;
6056.498445;0.97490408;
6056.510368;0.972978502;
6056.52229;0.971453309;
6056.534212;0.969984444;
6056.546132;0.968815868;
6056.558052;0.96853745;
6056.569972;0.9696466;
6056.581891;0.971230292;
6056.593809;0.973284563;
6056.605726;0.976502355;
6056.617643;0.979155594;
6056.629559;0.981569074;
6056.641475;0.983996551;
6056.65339;0.985405314;
6056.665304;0.986072402;
6056.677217;0.986398377;
6056.68913;0.98598617;
6056.701042;0.983849266;
6056.712954;0.980969541;
6056.724865;0.977955165;
6056.736775;0.974578701;
6056.748685;0.971099093;
6056.760594;0.967051728;
6056.772502;0.96395115;
6056.78441;0.962056429;
6056.796317;0.959939538;
6056.808223;0.95908559;
6056.820129;0.960075682;
6056.832034;0.961654571;
6056.843938;0.963330844;
6056.855842;0.964969944;
6056.867745;0.96758946;
6056.879647;0.970183271;
6056.891549;0.973191294;
6056.90345;0.975269321;
6056.91535;0.9782578;
6056.92725;0.980067551;
6056.939149;0.980043036;
6056.951048;0.97904426;
6056.962945;0.975672138;
6056.974843;0.969775749;
6056.986739;0.961612875;
6056.998635;0.949915527;
6057.01053;0.935531849;
6057.022425;0.919604159;
6057.034319;0.904089726;
6057.046212;0.891519702;
6057.058104;0.883613515;
6057.069996;0.881245473;
6057.081887;0.885335852;
6057.093778;0.894401192;
6057.105668;0.905569449;
6057.117557;0.917057605;
6057.129446;0.929107615;
6057.141334;0.93727019;
6057.153221;0.942793775;
6057.165108;0.946603356;
6057.176994;0.946098952;
6057.188879;0.942244211;
6057.200764;0.937414749;
6057.212648;0.931660746;
6057.224531;0.927169255;
6057.236414;0.924708871;
6057.248296;0.925385658;
6057.260178;0.92892734;
6057.272058;0.934254235;
6057.283939;0.941068285;
6057.295818;0.947543062;
6057.307697;0.953853263;
6057.319575;0.96010114;
6057.331453;0.965563735;
6057.343329;0.969047435;
6057.355206;0.973316478;
6057.367081;0.976896201;
6057.378956;0.978862226;
6057.39083;0.981594264;
6057.402704;0.983562544;
6057.414577;0.983542572;
6057.426449;0.983307957;
6057.438321;0.983996126;
6057.450192;0.983420082;
6057.462062;0.983705249;
6057.473932;0.983364193;
6057.485801;0.983006697;
6057.497669;0.983465238;
6057.509537;0.984187181;
6057.521404;0.984812716;
6057.53327;0.985521671;
6057.545136;0.986292182;
6057.557001;0.9873724;
6057.568865;0.988801982;
6057.580729;0.988902238;
6057.592592;0.989760401;
6057.604455;0.991931989;
6057.616317;0.992456104;
6057.628178;0.993666581;
6057.640038;0.99502231;
6057.651898;0.995553638;
6057.663757;0.996641979;
6057.675616;0.99706066;
6057.687474;0.998130655;
6057.699331;0.998379912;
6057.711188;0.999106163;
6057.723044;0.999283591;
6057.734899;0.999399116;
6057.746753;0.999132778;
6057.758607;0.998448631;
6057.770461;0.99785282;
6057.782313;0.998152448;
6057.794165;0.997608113;
6057.806017;0.997323608;
6057.817868;0.997484983;
6057.829718;0.996945438;
6057.841567;0.996997563;
6057.853416;0.997043847;
6057.865264;0.996533178;
6057.877111;0.995939721;
6057.888958;0.995598073;
6057.900804;0.995681834;
6057.91265;0.995408469;
6057.924495;0.993585004;
6057.936339;0.990944854;
6057.948182;0.987067757;
6057.960025;0.982420968;
6057.971867;0.973868871;
6057.983709;0.961755846;
6057.99555;0.945882426;
6058.00739;0.923716173;
6058.01923;0.89554389;
6058.031069;0.860496809;
6058.042907;0.821516436;
6058.054745;0.781481283;
6058.066582;0.742021728;
6058.078418;0.708902487;
6058.090254;0.682659588;
6058.102089;0.662634809;
6058.113923;0.648256778;
6058.125757;0.637172911;
6058.13759;0.629427062;
6058.149423;0.625080815;
6058.161254;0.627007461;
6058.173085;0.638454323;
6058.184916;0.65925479;
6058.196746;0.690350132;
6058.208575;0.728548236;
6058.220403;0.769704812;
6058.232231;0.811635715;
6058.244059;0.850064077;
6058.255885;0.884162658;
6058.267711;0.911929557;
6058.279536;0.933629622;
6058.291361;0.951372177;
6058.303185;0.964172026;
6058.315008;0.973449839;
6058.326831;0.980193826;
6058.338653;0.984424965;
6058.350474;0.987757871;
6058.362295;0.989851296;
6058.374115;0.990751921;
6058.385934;0.991372337;
6058.397753;0.992273991;
6058.409571;0.993340642;
6058.421389;0.993550671;
6058.433205;0.994039197;
6058.445022;0.995165363;
6058.456837;0.995735162;
6058.468652;0.996206308;
6058.480466;0.996592723;
6058.49228;0.996533729;
6058.504093;0.996853106;
6058.515905;0.996935335;
6058.527716;0.996091681;
6058.539527;0.99567756;
6058.551338;0.993499566;
6058.563147;0.991482867;
6058.574956;0.990317731;
6058.586765;0.987732645;
6058.598572;0.985654747;
6058.610379;0.982608877;
6058.622186;0.979186924;
6058.633991;0.973818027;
6058.645796;0.966505914;
6058.657601;0.958053199;
6058.669405;0.946369116;
6058.681208;0.932307963;
6058.69301;0.919493724;
6058.704812;0.907603552;
6058.716613;0.898904319;
6058.728414;0.895805541;
6058.740214;0.89905103;
6058.752013;0.906283151;
6058.763811;0.917873757;
6058.775609;0.931578993;
6058.787407;0.944839456;
6058.799203;0.957051458;
6058.810999;0.967678106;
6058.822795;0.976053094;
6058.834589;0.982913188;
6058.846383;0.988089236;
6058.858177;0.991665033;
6058.869969;0.994665085;
6058.881761;0.996116788;
6058.893553;0.997793484;
6058.905343;0.998770723;
6058.917134;1.000109644;
6058.928923;1.0004028;
6058.940712;1.00006267;
6058.9525;1.000779568;
6058.964288;1.00128002;
6058.976074;1.001046596;
6058.987861;1.001827941;
6058.999646;1.001202994;
6059.011431;1.001742079;
6059.023215;1.000956269;
6059.034999;1.000611909;
6059.046782;1.000558178;
6059.058564;0.999629022;
6059.070346;0.99850833;
6059.082127;0.997238141;
6059.093907;0.99447889;
6059.105687;0.992401064;
6059.117466;0.989427021;
6059.129244;0.985419461;
6059.141022;0.981113709;
6059.152799;0.976257888;
6059.164576;0.971423219;
6059.176352;0.967029164;
6059.188127;0.963963986;
6059.199901;0.961203981;
6059.211675;0.960957865;
6059.223448;0.962020722;
6059.235221;0.963538603;
6059.246993;0.966885374;
6059.258764;0.970448423;
6059.270535;0.974054699;
6059.282305;0.977484844;
6059.294074;0.979736693;
6059.305843;0.982015681;
6059.317611;0.984335825;
6059.329378;0.984800835;
6059.341145;0.986137103;
6059.352911;0.986846305;
6059.364676;0.987662822;
6059.376441;0.989106947;
6059.388205;0.989791124;
6059.399969;0.991048815;
6059.411731;0.990772311;
6059.423494;0.991432316;
6059.435255;0.991500514;
6059.447016;0.990878542;
6059.458776;0.991260086;
6059.470536;0.990806459;
6059.482295;0.990491923;
6059.494053;0.990911623;
6059.505811;0.990909894;
6059.517568;0.991261331;
6059.529324;0.991765087;
6059.54108;0.992166774;
6059.552835;0.992682278;
6059.564589;0.993649515;
6059.576343;0.994147523;
6059.588096;0.993457259;
6059.599848;0.993745639;
6059.6116;0.993480631;
6059.623351;0.992578118;
6059.635102;0.991752263;
6059.646852;0.990619023;
6059.658601;0.988642733;
6059.670349;0.986888204;
6059.682097;0.983814794;
6059.693845;0.981536898;
6059.705591;0.979922156;
6059.717337;0.978835491;
6059.729083;0.978326184;
6059.740827;0.978865934;
6059.752571;0.979957704;
6059.764315;0.982237632;
6059.776057;0.984463301;
6059.787799;0.987020118;
6059.799541;0.989298128;
6059.811282;0.991530799;
6059.823022;0.993546705;
6059.834761;0.99523652;
6059.8465;0.997285263;
6059.858238;0.998587415;
6059.869976;0.999778149;
6059.881713;1.000398479;
6059.893449;1.000894835;
6059.905184;1.001604076;
6059.916919;1.001647423;
6059.928654;1.002184237;
6059.940387;1.002171957;
6059.95212;1.001901391;
6059.963853;1.001903816;
6059.975584;1.001930176;
6059.987315;1.001600903;
6059.999046;1.001302952;
6060.010776;1.001150059;
6060.022505;1.000688391;
6060.034233;0.999989535;
6060.045961;0.999968764;
6060.057688;0.999058698;
6060.069415;0.998737341;
6060.081141;0.99837641;
6060.092866;0.997571812;
6060.10459;0.997418217;
6060.116314;0.99704712;
6060.128038;0.996561297;
6060.13976;0.995597404;
6060.151482;0.995157442;
6060.163204;0.99386113;
6060.174924;0.993080443;
6060.186644;0.991904466;
6060.198364;0.990601765;
6060.210082;0.989107082;
6060.221801;0.988515407;
6060.233518;0.988265144;
6060.245235;0.988751402;
6060.256951;0.989017471;
6060.268667;0.989104406;
6060.280381;0.989569549;
6060.292096;0.989688126;
6060.303809;0.990506885;
6060.315522;0.990959197;
6060.327234;0.991037928;
6060.338946;0.990856574;
6060.350657;0.99064782;
6060.362367;0.991007461;
6060.374077;0.991887532;
6060.385786;0.992489652;
6060.397495;0.992745796;
6060.409202;0.99338963;
6060.420909;0.993878956;
6060.432616;0.994944528;
6060.444322;0.995056734;
6060.456027;0.994363836;
6060.467731;0.993316678;
6060.479435;0.991536934;
6060.491138;0.987721184;
6060.502841;0.982726992;
6060.514543;0.975242976;
6060.526244;0.965174208;
6060.537945;0.951873188;
6060.549645;0.934436296;
6060.561344;0.914445687;
6060.573043;0.892233053;
6060.584741;0.869973094;
6060.596439;0.851436545;
6060.608135;0.839947578;
6060.619831;0.837291071;
6060.631527;0.841695419;
6060.643222;0.853831438;
6060.654916;0.870429848;
6060.666609;0.888597634;
6060.678302;0.906683009;
6060.689995;0.92276909;
6060.701686;0.936075219;
6060.713377;0.946044874;
6060.725067;0.952781129;
6060.736757;0.956978829;
6060.748446;0.959540981;
6060.760134;0.960396607;
6060.771822;0.959700043;
6060.783509;0.958647875;
6060.795196;0.960074946;
6060.806882;0.961644255;
6060.818567;0.963592955;
6060.830251;0.968431219;
6060.841935;0.972423464;
6060.853618;0.975281146;
6060.865301;0.980515902;
6060.876983;0.984106478;
6060.888664;0.987108796;
6060.900345;0.990022531;
6060.912025;0.990559963;
6060.923704;0.991741831;
6060.935383;0.992193079;
6060.947061;0.992158224;
6060.958738;0.991623248;
6060.970415;0.990840848;
6060.982091;0.99128846;
6060.993766;0.991722309;
6061.005441;0.991451007;
6061.017115;0.992420407;
6061.028789;0.993836841;
6061.040462;0.994308304;
6061.052134;0.995618575;
6061.063806;0.996936427;
6061.075477;0.996832447;
6061.087147;0.996885332;
6061.098816;0.997510666;
6061.110485;0.997432736;
6061.122154;0.996663917;
6061.133822;0.996246036;
6061.145489;0.995663679;
6061.157155;0.994175566;
6061.168821;0.993174497;
6061.180486;0.992425671;
6061.192151;0.989997557;
6061.203814;0.987319022;
6061.215478;0.984991763;
6061.22714;0.982332228;
6061.238802;0.980824269;
6061.250463;0.979651558;
6061.262124;0.979090018;
6061.273784;0.979392965;
6061.285443;0.981638978;
6061.297102;0.983756373;
6061.30876;0.985570332;
6061.320417;0.988090312;
6061.332074;0.991027437;
6061.34373;0.99295746;
6061.355386;0.994058676;
6061.367041;0.996698067;
6061.378695;0.997665486;
6061.390348;0.998939778;
6061.402001;0.99966463;
6061.413653;0.999724658;
6061.425305;1.000496038;
6061.436956;1.000648756;
6061.448606;1.000750347;
6061.460256;1.000172148;
6061.471905;1.000295133;
6061.483553;0.999308621;
6061.495201;0.99832277;
6061.506848;0.997183562;
6061.518495;0.995424237;
6061.530141;0.992192099;
6061.541786;0.988863761;
6061.55343;0.985496256;
6061.565074;0.980209606;
6061.576717;0.974073538;
6061.58836;0.969594755;
6061.600002;0.965231343;
6061.611643;0.962964867;
6061.623284;0.961320127;
6061.634924;0.962554548;
6061.646563;0.966012918;
6061.658202;0.969801433;
6061.66984;0.974086569;
6061.681478;0.979230921;
6061.693114;0.983874385;
6061.70475;0.987815441;
6061.716386;0.991282313;
6061.728021;0.994476434;
6061.739655;0.996137013;
6061.751289;0.997905245;
6061.762922;0.998438406;
6061.774554;0.998594011;
6061.786186;0.998634765;
6061.797817;0.998490808;
6061.809447;0.997840093;
6061.821077;0.996669503;
6061.832706;0.995868128;
6061.844334;0.994708643;
6061.855962;0.993132899;
6061.867589;0.991859228;
6061.879216;0.990688523;
6061.890841;0.99109797;
6061.902467;0.990900074;
6061.914091;0.991841812;
6061.925715;0.992877194;
6061.937338;0.993348442;
6061.948961;0.993727177;
6061.960583;0.994749683;
6061.972204;0.995615218;
6061.983825;0.996673287;
6061.995445;0.997316893;
6062.007065;0.99816023;
6062.018683;0.998830002;
6062.030302;0.999762997;
6062.041919;1.000175786;
6062.053536;1.000819545;
6062.065152;1.001870461;
6062.076768;1.002671509;
6062.088383;1.00273944;
6062.099997;1.002995514;
6062.111611;1.00279439;
6062.123224;1.00255702;
6062.134836;1.002531548;
6062.146448;1.001864374;
6062.158059;1.00190886;
6062.169669;1.002531434;
6062.181279;1.002500646;
6062.192888;1.003134726;
6062.204497;1.003282866;
6062.216105;1.002563635;
6062.227712;1.003314344;
6062.239318;1.002795305;
6062.250924;1.001860732;
6062.26253;1.001457036;
6062.274134;1.001059943;
6062.285738;1.000423713;
6062.297342;1.000460811;
6062.308944;1.000003267;
6062.320546;1.000678162;
6062.332148;1.001060292;
6062.343749;1.00063512;
6062.355349;1.001175689;
6062.366948;1.001320853;
6062.378547;1.001612017;
6062.390145;1.001908383;
6062.401743;1.001911682;
6062.41334;1.001736606;
6062.424936;1.002171598;
6062.436532;1.002585423;
6062.448127;1.001748515;
6062.459721;1.001450754;
6062.471315;1.000911305;
6062.482908;0.999005886;
6062.494501;0.998001367;
6062.506092;0.996121983;
6062.517684;0.992571348;
6062.529274;0.988734951;
6062.540864;0.983783807;
6062.552453;0.977474941;
6062.564042;0.968939062;
6062.57563;0.957804322;
6062.587217;0.944436676;
6062.598804;0.929853782;
6062.61039;0.912675006;
6062.621975;0.894121592;
6062.63356;0.875866137;
6062.645144;0.860721812;
6062.656728;0.850121948;
6062.668311;0.844515828;
6062.679893;0.84446452;
6062.691474;0.84815063;
6062.703055;0.852110792;
6062.714635;0.854624976;
6062.726215;0.8512834;
6062.737794;0.839975402;
6062.749372;0.818989381;
6062.76095;0.786093365;
6062.772527;0.741468135;
6062.784104;0.687497306;
6062.795679;0.628156911;
6062.807255;0.570650909;
6062.818829;0.521798595;
6062.830403;0.487578849;
6062.841976;0.472315718;
6062.853549;0.477149576;
6062.865121;0.500642655;
6062.876692;0.539581094;
6062.888263;0.588195129;
6062.899833;0.641238884;
6062.911402;0.695101691;
6062.922971;0.745154153;
6062.934539;0.789970402;
6062.946106;0.830428229;
6062.957673;0.864230709;
6062.969239;0.891167607;
6062.980805;0.914250359;
6062.99237;0.932693219;
6063.003934;0.946350731;
6063.015498;0.957386007;
6063.027061;0.965871064;
6063.038623;0.971868956;
6063.050185;0.975449804;
6063.061746;0.976931386;
6063.073306;0.978585662;
6063.084866;0.979118938;
6063.096425;0.979723972;
6063.107983;0.979968476;
6063.119541;0.980315967;
6063.131098;0.981680138;
6063.142655;0.983485385;
6063.154211;0.984929272;
6063.165766;0.986809826;
6063.177321;0.987733888;
6063.188875;0.98820298;
6063.200428;0.988391038;
6063.211981;0.988280517;
6063.223533;0.986511542;
6063.235084;0.985018114;
6063.246635;0.982681655;
6063.258185;0.978993392;
6063.269735;0.975927344;
6063.281284;0.973132259;
6063.292832;0.970713305;
6063.30438;0.968216039;
6063.315927;0.967404796;
6063.327473;0.967812924;
6063.339019;0.966781402;
6063.350564;0.967456203;
6063.362108;0.968298646;
6063.373652;0.968614091;
6063.385195;0.969702393;
6063.396738;0.970792967;
6063.408279;0.972237491;
6063.419821;0.973668132;
6063.431361;0.975517562;
6063.442901;0.97806441;
6063.45444;0.980159261;
6063.465979;0.982504181;
6063.477517;0.985808641;
6063.489054;0.988533253;
6063.500591;0.990507057;
6063.512127;0.993018553;
6063.523663;0.99497051;
6063.535198;0.996515286;
6063.546732;0.997168358;
6063.558265;0.998257857;
6063.569798;0.99842999;
6063.58133;0.99899035;
6063.592862;0.998760238;
6063.604393;0.998107328;
6063.615923;0.996932322;
6063.627453;0.996380739;
6063.638982;0.995948863;
6063.650511;0.994224948;
6063.662038;0.992832379;
6063.673566;0.992793283;
6063.685092;0.991932567;
6063.696618;0.991217051;
6063.708143;0.991369944;
6063.719668;0.99109661;
6063.731192;0.991709984;
6063.742715;0.991749951;
6063.754238;0.992330405;
6063.76576;0.992640752;
6063.777281;0.993009989;
6063.788802;0.992947014;
6063.800322;0.992884518;
6063.811841;0.992402065;
6063.82336;0.991946676;
6063.834879;0.991444229;
6063.846396;0.990092017;
6063.857913;0.989037731;
6063.869429;0.987830533;
6063.880945;0.986488021;
6063.89246;0.985539938;
6063.903974;0.98377966;
6063.915488;0.981395131;
6063.927001;0.979372725;
6063.938514;0.977150237;
6063.950025;0.974336486;
6063.961537;0.9736958;
6063.973047;0.973496511;
6063.984557;0.973964232;
6063.996066;0.975294311;
6064.007575;0.977837806;
6064.019083;0.980568137;
6064.03059;0.983709151;
6064.042097;0.986305136;
6064.053603;0.989113786;
6064.065109;0.991754143;
6064.076613;0.993413951;
6064.088118;0.994954987;
6064.099621;0.995838534;
6064.111124;0.99678144;
6064.122626;0.997558715;
6064.134128;0.997880273;
6064.145629;0.998051597;
6064.157129;0.998408075;
6064.168629;0.998422092;
6064.180128;0.998776773;
6064.191626;0.999495407;
6064.203124;0.999793215;
6064.214621;1.000245512;
6064.226118;0.999938251;
6064.237614;1.00031937;
6064.249109;1.000539729;
6064.260604;1.001090034;
6064.272097;1.001694984;
6064.283591;1.001495151;
6064.295083;1.00151504;
6064.306576;1.001481487;
6064.318067;1.001475357;
6064.329558;1.000860662;
6064.341048;1.000638638;
6064.352537;1.000869537;
6064.364026;1.000370815;
6064.375514;0.999518499;
6064.387002;0.998650732;
6064.398489;0.99776805;
6064.409975;0.996033257;
6064.421461;0.994107521;
6064.432946;0.990439577;
6064.44443;0.986010279;
